time_s,channel_MHz,Modulation,ConstellationSize,PhyRate_Mbps,signal_dBm,noise_dBm,SNR_dB,BER,RandSeed,RunDateTime
3.07389046e+00,5210,OFDM,2,6.00000000e+00,-7.66636859e+01,-8.79453853e+01,1.12816993e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07389046e+00,5210,OFDM,2,6.00000000e+00,-7.90703761e+01,-8.67784370e+01,7.70806093e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07389046e+00,5210,OFDM,2,6.00000000e+00,-7.96544056e+01,-8.44205819e+01,4.76617627e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07389046e+00,5210,OFDM,2,6.00000000e+00,-8.01637706e+01,-8.79453853e+01,7.78161471e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07389046e+00,5210,OFDM,2,6.00000000e+00,-8.07634305e+01,-8.79453853e+01,7.18195479e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07414246e+00,5210,OFDM,2,6.00000000e+00,-8.18895509e+01,-8.79453853e+01,6.05583433e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07414246e+00,5210,OFDM,2,6.00000000e+00,-7.71316114e+01,-8.67784370e+01,9.64682556e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07414246e+00,5210,OFDM,2,6.00000000e+00,-7.84846426e+01,-8.79453853e+01,9.46074270e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07433146e+00,5210,OFDM,2,6.00000000e+00,-7.81900717e+01,-8.79453853e+01,9.75531352e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07433146e+00,5210,OFDM,2,6.00000000e+00,-7.63796148e+01,-8.67784370e+01,1.03988221e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07433146e+00,5210,OFDM,2,6.00000000e+00,-7.64871272e+01,-8.44205819e+01,7.93345470e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07467846e+00,5210,OFDM,4,1.20000000e+01,-7.87338937e+01,-8.44205819e+01,5.68668820e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07467846e+00,5210,OFDM,4,1.20000000e+01,-7.39479084e+01,-8.79453853e+01,1.39974768e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07486946e+00,5210,OFDM,4,1.20000000e+01,-8.01849000e+01,-8.44205819e+01,4.23568189e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07486946e+00,5210,OFDM,4,1.20000000e+01,-8.17629641e+01,-8.79453853e+01,6.18242116e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07506046e+00,5210,OFDM,4,1.20000000e+01,-7.73667096e+01,-8.44205819e+01,7.05387231e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07527846e+00,5210,OFDM,4,1.20000000e+01,-7.93507761e+01,-8.44205819e+01,5.06980579e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07527846e+00,5210,OFDM,4,1.20000000e+01,-7.08924331e+01,-8.79453853e+01,1.70529522e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07550946e+00,5210,OFDM,2,6.00000000e+00,-7.76583462e+01,-8.79453853e+01,1.02870391e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07550946e+00,5210,OFDM,2,6.00000000e+00,-8.11415288e+01,-8.67784370e+01,5.63690818e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07550946e+00,5210,OFDM,2,6.00000000e+00,-7.82320664e+01,-8.44205819e+01,6.18851546e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07552010e+00,5210,VHT,4,8.77500000e+01,-7.85035919e+01,-8.79453853e+01,9.44179340e+00,7.03618303e-09,-8.15266287e+01,12345,09-Dec-2025_16-49
3.07585510e+00,5210,OFDM,4,1.20000000e+01,-7.39117661e+01,-8.79453853e+01,1.40336191e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07608311e+00,5210,OFDM,2,6.00000000e+00,-7.76614681e+01,-9.39659852e+01,1.63045170e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07608311e+00,5210,OFDM,2,6.00000000e+00,-8.14853912e+01,-9.39659852e+01,1.24805940e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07608311e+00,5210,OFDM,2,6.00000000e+00,-7.60608549e+01,-9.39659852e+01,1.79051303e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07608311e+00,5210,OFDM,2,6.00000000e+00,-7.86874549e+01,-9.39659852e+01,1.52785303e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07608311e+00,5210,OFDM,2,6.00000000e+00,-7.95974804e+01,-9.39659852e+01,1.43685047e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07614311e+00,5210,OFDM,2,6.00000000e+00,-8.15140253e+01,-9.39659852e+01,1.24519598e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07614311e+00,5210,OFDM,2,6.00000000e+00,-7.82551721e+01,-9.13761670e+01,1.31209950e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07614311e+00,5210,OFDM,2,6.00000000e+00,-7.54874118e+01,-8.62915877e+01,1.08041759e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07614312e+00,5210,OFDM,2,6.00000000e+00,-7.31001139e+01,-9.39659852e+01,2.08658713e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07614312e+00,5210,OFDM,2,6.00000000e+00,-8.09921318e+01,-9.39659852e+01,1.29738534e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07618046e+00,5210,OFDM,4,1.20000000e+01,-7.74171668e+01,-8.79453853e+01,1.05282185e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07626211e+00,5210,OFDM,2,6.00000000e+00,-7.60797809e+01,-9.39659852e+01,1.78862043e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07626211e+00,5210,OFDM,2,6.00000000e+00,-7.80098804e+01,-9.39659852e+01,1.59561047e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07626211e+00,5210,OFDM,2,6.00000000e+00,-7.49527269e+01,-9.39659852e+01,1.90132583e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07626212e+00,5210,OFDM,2,6.00000000e+00,-7.42558246e+01,-9.39659852e+01,1.97101606e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07626212e+00,5210,OFDM,2,6.00000000e+00,-7.96906129e+01,-9.39659852e+01,1.42753723e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07646211e+00,5210,VHT,16,1.75500000e+02,-7.49028815e+01,-8.79453853e+01,1.30425037e+01,6.67393299e-05,-4.17561816e+01,12345,09-Dec-2025_16-49
3.07646212e+00,5210,VHT,16,1.75500000e+02,-7.56640808e+01,-8.79453853e+01,1.22813044e+01,8.32784193e-05,-4.07946753e+01,12345,09-Dec-2025_16-49
3.07646212e+00,5210,VHT,16,1.75500000e+02,-7.34782610e+01,-8.79453853e+01,1.44671242e+01,3.64370787e-06,-5.43845645e+01,12345,09-Dec-2025_16-49
3.07659412e+00,5210,OFDM,4,1.20000000e+01,-7.88553624e+01,-8.59114078e+01,7.05604545e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07661511e+00,5210,OFDM,2,6.00000000e+00,-7.29980899e+01,-9.39659852e+01,2.09678953e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07661511e+00,5210,OFDM,2,6.00000000e+00,-7.81226276e+01,-9.39659852e+01,1.58433576e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07661512e+00,5210,OFDM,2,6.00000000e+00,-7.55214459e+01,-9.39659852e+01,1.84445393e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07661512e+00,5210,OFDM,2,6.00000000e+00,-7.74789420e+01,-9.39659852e+01,1.64870431e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07667512e+00,5210,OFDM,2,6.00000000e+00,-7.75095238e+01,-9.39659852e+01,1.64564613e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07667512e+00,5210,OFDM,2,6.00000000e+00,-7.50277014e+01,-9.39659852e+01,1.89382837e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07667512e+00,5210,OFDM,2,6.00000000e+00,-7.83179263e+01,-9.39659852e+01,1.56480589e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07667512e+00,5210,OFDM,2,6.00000000e+00,-7.50876061e+01,-9.39659852e+01,1.88783791e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07667512e+00,5210,OFDM,2,6.00000000e+00,-7.94202853e+01,-9.39659852e+01,1.45456999e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07676212e+00,5210,VHT,4,8.77500000e+01,-8.17309850e+01,-8.79453853e+01,6.21440026e+00,7.76956302e-05,-4.10960341e+01,12345,09-Dec-2025_16-49
3.07676212e+00,5210,VHT,4,8.77500000e+01,-7.94639820e+01,-8.79453853e+01,8.48140324e+00,3.34811985e-07,-6.47519900e+01,12345,09-Dec-2025_16-49
3.07676212e+00,5210,VHT,4,8.77500000e+01,-7.83333201e+01,-8.79453853e+01,9.61206521e+00,3.24863655e-09,-8.48829887e+01,12345,09-Dec-2025_16-49
3.07676212e+00,5210,VHT,4,8.77500000e+01,-7.81398120e+01,-8.79453853e+01,9.80557330e+00,1.30285030e-09,-8.88510548e+01,12345,09-Dec-2025_16-49
3.07706512e+00,5210,VHT,4,8.77500000e+01,-7.81584551e+01,-8.79453853e+01,9.78693021e+00,1.42512904e-09,-8.84614581e+01,12345,09-Dec-2025_16-49
3.07706512e+00,5210,VHT,4,8.77500000e+01,-7.47176661e+01,-8.79453853e+01,1.32277192e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07706512e+00,5210,VHT,4,8.77500000e+01,-8.13098007e+01,-8.79453853e+01,6.63558454e+00,5.29044565e-05,-4.27650774e+01,12345,09-Dec-2025_16-49
3.07706512e+00,5210,VHT,4,8.77500000e+01,-7.77102292e+01,-8.79453853e+01,1.02351560e+01,1.48577018e-10,-9.82804836e+01,12345,09-Dec-2025_16-49
3.07711312e+00,5210,OFDM,4,1.20000000e+01,-7.85863511e+01,-8.79453853e+01,9.35903415e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07711312e+00,5210,OFDM,4,1.20000000e+01,-8.07764483e+01,-8.79453853e+01,7.16893693e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07711312e+00,5210,OFDM,4,1.20000000e+01,-7.63877995e+01,-8.79453853e+01,1.15575858e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07711312e+00,5210,OFDM,4,1.20000000e+01,-8.10507739e+01,-8.79453853e+01,6.89461133e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07711312e+00,5210,OFDM,4,1.20000000e+01,-7.97025816e+01,-8.79453853e+01,8.24280364e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07726812e+00,5210,OFDM,2,6.00000000e+00,-8.18980957e+01,-9.39659852e+01,1.20678895e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07726812e+00,5210,OFDM,2,6.00000000e+00,-8.07179373e+01,-9.39659852e+01,1.32480479e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07726812e+00,5210,OFDM,2,6.00000000e+00,-7.60524232e+01,-9.39659852e+01,1.79135620e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07726812e+00,5210,OFDM,2,6.00000000e+00,-7.54657094e+01,-9.39659852e+01,1.85002758e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07750412e+00,5210,OFDM,2,6.00000000e+00,-7.80395743e+01,-9.39659852e+01,1.59264108e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07750412e+00,5210,OFDM,2,6.00000000e+00,-7.59631522e+01,-9.39659852e+01,1.80028330e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07750412e+00,5210,OFDM,2,6.00000000e+00,-7.81028620e+01,-9.39659852e+01,1.58631231e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07750412e+00,5210,OFDM,2,6.00000000e+00,-8.10148947e+01,-9.39659852e+01,1.29510905e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07756412e+00,5210,OFDM,2,6.00000000e+00,-7.66379341e+01,-9.39659852e+01,1.73280511e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07756412e+00,5210,OFDM,2,6.00000000e+00,-8.07817002e+01,-9.39659852e+01,1.31842850e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07756412e+00,5210,OFDM,2,6.00000000e+00,-7.86438833e+01,-9.39659852e+01,1.53221019e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07756412e+00,5210,OFDM,2,6.00000000e+00,-7.79467235e+01,-9.39659852e+01,1.60192616e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07756412e+00,5210,OFDM,2,6.00000000e+00,-7.57636224e+01,-9.39659852e+01,1.82023628e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07767647e+00,5210,OFDM,4,1.20000000e+01,-7.65415649e+01,-8.79453853e+01,1.14038204e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07768312e+00,5210,OFDM,2,6.00000000e+00,-7.43919634e+01,-8.88899460e+01,1.44979826e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07768312e+00,5210,OFDM,2,6.00000000e+00,-7.79747333e+01,-9.39659852e+01,1.59912519e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07768312e+00,5210,OFDM,2,6.00000000e+00,-7.53134691e+01,-7.93366735e+01,4.02320441e+00,3.04847203e-11,-1.05159178e+02,12345,09-Dec-2025_16-49
3.07768312e+00,5210,OFDM,2,6.00000000e+00,-7.65542503e+01,-8.47805642e+01,8.22631394e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07771212e+00,5210,OFDM,4,1.20000000e+01,-8.07244292e+01,-8.54275685e+01,4.70313928e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07774312e+00,5210,OFDM,2,6.00000000e+00,-7.89384493e+01,-9.39659852e+01,1.50275359e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07774312e+00,5210,OFDM,2,6.00000000e+00,-8.10351712e+01,-9.39659852e+01,1.29308140e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07774312e+00,5210,OFDM,2,6.00000000e+00,-7.59761433e+01,-9.39659852e+01,1.79898418e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07783012e+00,5210,VHT,4,8.77500000e+01,-8.06336763e+01,-8.79453853e+01,7.31170895e+00,1.30770264e-05,-4.88349100e+01,12345,09-Dec-2025_16-49
3.07783012e+00,5210,VHT,4,8.77500000e+01,-8.18470892e+01,-8.79453853e+01,6.09829603e+00,8.07632881e-05,-4.09278601e+01,12345,09-Dec-2025_16-49
3.07783012e+00,5210,VHT,4,8.77500000e+01,-7.98324179e+01,-8.79453853e+01,8.11296733e+00,1.20153160e-06,-5.92026480e+01,12345,09-Dec-2025_16-49
3.07789847e+00,5210,OFDM,2,6.00000000e+00,-7.53862122e+01,-8.79453853e+01,1.25591731e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07789847e+00,5210,OFDM,2,6.00000000e+00,-7.44855535e+01,-8.79453853e+01,1.34598318e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07789847e+00,5210,OFDM,2,6.00000000e+00,-7.65989688e+01,-8.79453853e+01,1.13464164e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07810612e+00,5210,VHT,4,8.77500000e+01,-8.07084301e+01,-8.79453853e+01,7.23695512e+00,1.58114883e-05,-4.80102725e+01,12345,09-Dec-2025_16-49
3.07810612e+00,5210,VHT,4,8.77500000e+01,-8.10334636e+01,-8.79453853e+01,6.91192170e+00,3.29352892e-05,-4.48233852e+01,12345,09-Dec-2025_16-49
3.07810612e+00,5210,VHT,4,8.77500000e+01,-7.51268476e+01,-8.79453853e+01,1.28185377e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07815412e+00,5210,OFDM,4,1.20000000e+01,-7.74285482e+01,-8.79453853e+01,1.05168371e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07815413e+00,5210,OFDM,4,1.20000000e+01,-7.86970598e+01,-8.79453853e+01,9.24832544e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07815413e+00,5210,OFDM,4,1.20000000e+01,-7.84808975e+01,-8.79453853e+01,9.46448779e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07827702e+00,5210,OFDM,2,6.00000000e+00,-8.00893463e+01,-9.39659852e+01,1.38766389e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07833703e+00,5210,OFDM,2,6.00000000e+00,-7.27583472e+01,-9.39659852e+01,2.12076380e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07833703e+00,5210,OFDM,2,6.00000000e+00,-7.38886567e+01,-9.39659852e+01,2.00773285e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07833703e+00,5210,OFDM,2,6.00000000e+00,-8.09960285e+01,-9.39659852e+01,1.29699567e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07845603e+00,5210,OFDM,2,6.00000000e+00,-8.19247539e+01,-9.39659852e+01,1.20412313e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07845603e+00,5210,OFDM,2,6.00000000e+00,-7.90033681e+01,-9.39659852e+01,1.49626171e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07853312e+00,5210,VHT,2,2.92500000e+01,-7.29317987e+01,-8.79453853e+01,1.50135866e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07853312e+00,5210,VHT,2,2.92500000e+01,-7.44554309e+01,-8.79453853e+01,1.34899543e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07853312e+00,5210,VHT,2,2.92500000e+01,-8.17432940e+01,-8.79453853e+01,6.20209126e+00,9.10382880e-15,-1.40407759e+02,12345,09-Dec-2025_16-49
3.07853312e+00,5210,VHT,2,2.92500000e+01,-7.95249648e+01,-8.79453853e+01,8.42042047e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07853313e+00,5210,VHT,2,2.92500000e+01,-7.87931903e+01,-8.79453853e+01,9.15219497e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07859313e+00,5210,OFDM,2,6.00000000e+00,-7.39879548e+01,-8.79453853e+01,1.39574305e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07859313e+00,5210,OFDM,2,6.00000000e+00,-7.72899060e+01,-8.79453853e+01,1.06554793e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07859313e+00,5210,OFDM,2,6.00000000e+00,-8.06706576e+01,-8.79453853e+01,7.27472763e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07859313e+00,5210,OFDM,2,6.00000000e+00,-7.66700905e+01,-8.79453853e+01,1.12752948e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07889003e+00,5210,OFDM,2,6.00000000e+00,-7.80271355e+01,-9.39659852e+01,1.59388496e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07898412e+00,5210,VHT,2,2.92500000e+01,-7.88443116e+01,-8.79453853e+01,9.10107364e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07898412e+00,5210,VHT,2,2.92500000e+01,-8.02254858e+01,-8.79453853e+01,7.71989951e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07898412e+00,5210,VHT,2,2.92500000e+01,-8.09048078e+01,-8.79453853e+01,7.04057752e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07898412e+00,5210,VHT,2,2.92500000e+01,-7.70299298e+01,-8.79453853e+01,1.09154555e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07898413e+00,5210,VHT,2,2.92500000e+01,-7.46316625e+01,-8.79453853e+01,1.33137227e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07904413e+00,5210,OFDM,2,6.00000000e+00,-7.81533068e+01,-8.79453853e+01,9.79207848e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
3.07904413e+00,5210,OFDM,2,6.00000000e+00,-7.83051893e+01,-8.79453853e+01,9.64019598e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
